0;31;1;2747520;2849360;
0;20;1;2925040;3026880;
0;28;1;3098640;3200480;
1;31;0;71280;140480;
1;31;0;2071280;2140480;
1;31;0;4071280;4140480;
1;31;0;6071280;6140480;
1;20;0;140480;209680;
1;20;0;2140480;2209680;
1;20;0;4140480;4209680;
1;20;0;6140480;6209680;
1;28;0;209680;278880;
1;28;0;2209680;2278880;
1;28;0;4209680;4278880;
1;28;0;6209680;6278880;
2;31;1;2449520;2526960;
2;31;1;6539760;6617200;
2;20;1;2747040;2824480;
2;20;1;6747040;6824480;
2;28;1;2892400;2969840;
2;28;1;6892400;6969840;
3;31;0;1088640;1158240;
3;31;0;5088640;5158240;
3;22;0;1158240;1227840;
4;31;0;3011680;3108160;
4;31;0;7011680;7108160;
4;22;0;3108160;3204640;
5;31;0;2526960;2617200;
5;31;0;6759120;6849360;
5;19;0;2864080;2954320;
5;15;0;2969040;3059280;
6;31;0;815360;921280;
6;31;0;4815360;4921280;
6;19;0;934560;1040480;
6;15;0;1090160;1196080;
7;31;0;2849360;2954320;
7;31;0;6849360;6954320;
7;19;0;2954320;3059280;
7;15;0;3059280;3164240;
8;31;1;516800;578800;
8;31;1;4516800;4578800;
8;23;1;980880;1042880;
9;31;1;578800;641920;
9;31;1;4578800;4641920;
9;23;1;1042880;1106000;
10;31;0;921280;1040480;
10;31;0;4921280;5040480;
10;19;0;1040480;1159680;
10;16;0;1159680;1278880;
11;31;0;2364720;2406560;
11;31;0;6450880;6492720;
11;19;0;2533280;2575120;
11;17;0;2643360;2685200;
12;31;0;2327360;2364720;
12;31;0;6413520;6450880;
12;19;0;2495920;2533280;
12;17;0;2606000;2643360;
13;31;0;641920;713760;
13;31;0;4641920;4713760;
13;18;0;805600;877440;
13;18;0;4805600;4877440;
13;4;0;1030160;1102000;
13;4;0;5030160;5102000;
14;31;0;713760;815360;
14;31;0;4713760;4815360;
14;18;0;1075680;1177280;
14;18;0;5075680;5177280;
14;4;0;1177280;1278880;
14;4;0;5177280;5278880;
15;31;0;2406560;2449520;
15;31;0;6492720;6535680;
15;20;0;2535680;2578640;
15;20;0;6535680;6578640;
15;26;0;2578640;2621600;
15;10;0;2730400;2773360;
16;31;0;2617200;2690880;
16;31;0;6617200;6690880;
16;18;0;2690880;2764560;
16;18;0;6690880;6764560;
16;3;0;2764560;2838240;
16;26;0;2838240;2911920;
16;10;0;2911920;2985600;
17;32;1;2195440;2244960;
17;27;1;2682560;2732080;
17;21;1;2749280;2798800;
18;32;1;2453760;2543280;
18;32;1;6453760;6543280;
18;27;1;2935680;3025200;
18;27;1;6935680;7025200;
18;21;1;3025200;3114720;
18;21;1;7025200;7114720;
19;32;0;2543280;2621200;
19;32;0;6543280;6621200;
19;25;0;2744720;2822640;
19;2;0;2822640;2900560;
19;21;0;3114720;3192640;
19;21;0;7114720;7192640;
20;32;0;2820320;2934960;
20;32;0;6820320;6934960;
20;26;0;2934960;3049600;
20;8;0;3049600;3164240;
20;15;0;3164240;3278880;
21;32;1;2709120;2820320;
21;32;1;6709120;6820320;
21;25;1;2945280;3056480;
21;2;1;3056480;3167680;
21;23;1;3167680;3278880;
22;32;0;1106720;1192800;
22;32;0;5106720;5192800;
22;29;0;1192800;1278880;
23;32;0;2307120;2358480;
23;32;0;6307120;6358480;
23;26;0;2369520;2420880;
23;8;0;2431920;2483280;
23;16;0;2999360;3050720;
24;32;0;2358480;2420880;
24;32;0;6358480;6420880;
24;26;0;2420880;2483280;
24;8;0;2483280;2545680;
24;16;0;3123760;3186160;
25;32;0;2621200;2709120;
25;32;0;6621200;6709120;
25;26;0;2750320;2838240;
25;8;0;2868960;2956880;
25;17;0;3190960;3278880;
26;32;1;2244960;2307120;
26;32;1;6244960;6307120;
26;26;1;2621600;2683760;
26;10;1;2773360;2835520;
27;33;2;2252720;2339440;
27;33;2;6315760;6402480;
27;21;2;2798800;2885520;
27;21;2;6798800;6885520;
28;33;0;2198400;2252720;
28;33;0;6261440;6315760;
28;21;0;2658160;2712480;
28;21;0;6658160;6712480;
29;33;0;753680;807200;
29;33;0;4753680;4807200;
29;19;0;881040;934560;
29;15;0;1036640;1090160;
30;33;1;2603680;2687120;
30;33;1;6603680;6687120;
30;19;1;2780640;2864080;
30;15;1;2885600;2969040;
31;33;0;1076480;1151360;
31;33;0;5076480;5151360;
31;23;0;1151360;1226240;
32;33;2;696240;753680;
32;33;2;4696240;4753680;
32;23;2;923440;980880;
33;33;1;2402480;2475520;
33;33;1;6402480;6475520;
33;19;1;2629520;2702560;
33;16;1;3050720;3123760;
34;33;0;2339440;2402480;
34;18;0;2488960;2552000;
34;4;0;2902080;2965120;
35;33;0;2475520;2552000;
35;33;0;6475520;6552000;
35;18;0;2552000;2628480;
35;18;0;6552000;6628480;
35;4;0;2965120;3041600;
35;4;0;6965120;7041600;
36;33;0;2687120;2782400;
36;33;0;6687120;6782400;
36;18;0;2782400;2877680;
36;18;0;6782400;6877680;
36;1;0;2884000;2979280;
36;10;0;2985600;3080880;
37;33;1;807200;877440;
37;33;1;4807200;4877440;
37;18;1;877440;947680;
37;18;1;4877440;4947680;
37;3;1;1068160;1138400;
37;26;1;1138400;1208640;
37;10;1;1208640;1278880;
38;33;0;2872480;2974080;
38;33;0;6872480;6974080;
38;18;0;2974080;3075680;
38;18;0;6974080;7075680;
38;1;0;3075680;3177280;
38;10;0;3177280;3278880;
39;34;0;2507360;2570560;
39;14;0;2570560;2633760;
39;21;0;2885520;2948720;
39;21;0;6885520;6948720;
40;34;0;886880;965280;
40;13;0;965280;1043680;
40;9;0;1043680;1122080;
40;27;0;1122080;1200480;
40;27;0;5122080;5200480;
40;21;0;1200480;1278880;
40;21;0;5200480;5278880;
41;34;0;2467200;2507360;
41;13;0;2718960;2759120;
41;9;0;2812080;2852240;
41;28;0;2852240;2892400;
41;28;0;6852240;6892400;
42;34;0;2965280;3043680;
42;13;0;3043680;3122080;
42;9;0;3122080;3200480;
42;28;0;3200480;3278880;
42;28;0;7200480;7278880;
43;34;0;856080;886880;
43;14;0;998880;1029680;
43;22;0;1127440;1158240;
44;34;0;2841520;2950240;
44;14;0;2950240;3058960;
44;23;0;3058960;3167680;
45;34;0;984320;1029680;
45;14;0;1029680;1075040;
45;23;0;1106000;1151360;
46;34;2;2787200;2841520;
46;16;2;2890640;2944960;
47;34;0;2580800;2685200;
47;17;0;2685200;2789600;
48;34;0;39600;119360;
48;34;0;2039600;2119360;
48;13;0;119360;199120;
48;13;0;2119360;2199120;
48;10;0;199120;278880;
48;10;0;2199120;2278880;
49;35;0;822240;864880;
49;21;0;1015280;1057920;
49;21;0;5015280;5057920;
50;35;0;978080;1057920;
50;21;0;1057920;1137760;
50;21;0;5057920;5137760;
51;35;0;2658080;2702560;
51;20;0;2702560;2747040;
51;20;0;6702560;6747040;
51;28;0;2807760;2852240;
51;28;0;6807760;6852240;
52;35;1;2566080;2628480;
52;18;1;2628480;2690880;
52;18;1;6628480;6690880;
52;3;1;2883520;2945920;
52;28;1;2969840;3032240;
52;28;1;6969840;7032240;
53;35;0;172320;225600;
53;35;0;2172320;2225600;
53;22;0;225600;278880;
53;22;0;2225600;2278880;
54;35;0;2878240;2942880;
54;22;0;3043520;3108160;
55;35;2;2407760;2433600;
55;19;2;2470080;2495920;
55;15;2;2790240;2816080;
56;35;1;864880;947680;
56;18;1;947680;1030480;
56;18;1;4947680;5030480;
56;1;1;1030480;1113280;
56;8;1;1113280;1196080;
56;15;1;1196080;1278880;
57;35;1;794240;822240;
57;19;1;853040;881040;
57;16;1;1131680;1159680;
58;35;1;2433600;2488000;
58;19;1;2575120;2629520;
58;16;1;2944960;2999360;
59;35;1;2488000;2566080;
59;19;1;2702560;2780640;
59;17;1;2789600;2867680;
60;35;1;710400;758000;
60;18;1;758000;805600;
60;18;1;4758000;4805600;
60;4;1;982560;1030160;
60;4;1;4982560;5030160;
61;35;0;2942880;3026880;
61;20;0;3026880;3110880;
61;20;0;7026880;7110880;
61;25;0;3110880;3194880;
61;4;0;3194880;3278880;
61;4;0;7194880;7278880;
62;35;0;2720880;2781280;
62;20;0;2824480;2884880;
62;20;0;6824480;6884880;
62;25;0;2884880;2945280;
62;4;0;3041600;3102000;
62;4;0;7041600;7102000;
63;35;0;2781280;2877680;
63;18;0;2877680;2974080;
63;18;0;6877680;6974080;
63;1;0;2979280;3075680;
63;10;0;3080880;3177280;
64;36;0;1012320;1075040;
64;14;0;1075040;1137760;
64;21;0;1137760;1200480;
64;21;0;5137760;5200480;
65;36;0;2555440;2631920;
65;14;0;2633760;2710240;
65;21;0;2948720;3025200;
65;21;0;6948720;7025200;
66;36;0;2818640;2885040;
66;13;0;2885040;2951440;
66;9;0;2965840;3032240;
66;28;0;3032240;3098640;
66;28;0;7032240;7098640;
67;36;0;1125760;1176800;
67;14;0;1176800;1227840;
67;22;0;1227840;1278880;
68;36;0;2485920;2555440;
68;15;0;2816080;2885600;
69;36;0;2679760;2779760;
69;14;0;2779760;2879760;
69;23;0;2879760;2979760;
70;36;0;662400;710240;
70;36;0;2631920;2679760;
70;14;0;710240;758080;
70;14;0;2710240;2758080;
70;23;0;758080;805920;
70;23;0;2758080;2805920;
71;36;0;0;59680;
71;36;0;2000000;2059680;
71;13;0;59680;119360;
71;13;0;2059680;2119360;
71;10;0;139440;199120;
71;10;0;2139440;2199120;
72;37;0;2451520;2510080;
72;14;0;2510080;2568640;
72;23;0;2568640;2627200;
73;37;0;814720;890000;
73;37;0;2876160;2951440;
73;13;0;890000;965280;
73;13;0;2951440;3026720;
73;7;0;1026720;1102000;
73;7;0;3026720;3102000;
73;4;0;1102000;1177280;
73;4;0;3102000;3177280;
73;4;0;5102000;5177280;
73;4;0;7102000;7177280;
74;37;0;2682720;2759120;
74;13;0;2759120;2835520;
74;10;0;2835520;2911920;
75;38;0;2356880;2393680;
75;2;0;2516160;2552960;
75;21;0;2712480;2749280;
75;21;0;6712480;6749280;
76;38;0;2933920;3020160;
76;3;0;3020160;3106400;
76;27;0;3106400;3192640;
76;27;0;7106400;7192640;
76;21;0;3192640;3278880;
76;21;0;7192640;7278880;
77;38;0;2859680;2933920;
77;3;0;2945920;3020160;
77;27;0;3032160;3106400;
77;27;0;7032160;7106400;
77;22;0;3204640;3278880;
78;38;0;1120960;1173600;
78;2;0;1173600;1226240;
78;23;0;1226240;1278880;
79;38;0;2393680;2467920;
79;2;0;2552960;2627200;
79;23;0;2627200;2701440;
80;38;0;187920;218240;
80;38;0;2187920;2218240;
80;2;0;218240;248560;
80;2;0;2218240;2248560;
80;23;0;248560;278880;
80;23;0;2248560;2278880;
81;38;0;2698560;2791280;
81;1;0;2791280;2884000;
81;8;0;2956880;3049600;
81;16;0;3186160;3278880;
82;38;0;2550640;2617200;
82;3;0;2617200;2683760;
82;26;0;2683760;2750320;
82;8;0;2802400;2868960;
82;17;0;3124400;3190960;
83;38;0;2467920;2550640;
83;1;0;2636960;2719680;
83;8;0;2719680;2802400;
83;17;0;3041680;3124400;
84;38;0;803680;906880;
84;1;0;906880;1010080;
84;8;0;1010080;1113280;
84;17;0;1175680;1278880;
85;39;0;2584400;2658240;
85;9;0;2658240;2732080;
85;27;0;2732080;2805920;
85;27;0;6732080;6805920;
85;23;0;2805920;2879760;
86;39;0;2742160;2821360;
86;7;0;2821360;2900560;
86;2;0;2900560;2979760;
86;23;0;2979760;3058960;
87;39;0;2353760;2410400;
87;7;0;2588160;2644800;
87;2;0;2644800;2701440;
87;23;0;2701440;2758080;
88;39;0;2497280;2584400;
88;8;0;2632560;2719680;
88;17;0;2954560;3041680;
89;39;2;2410400;2497280;
89;8;2;2545680;2632560;
89;17;2;2867680;2954560;
