0;31;0;2973360;3075200;
0;19;0;3075200;3177040;
0;28;0;3177040;3278880;
1;31;0;71280;140480;
1;31;0;2071280;2140480;
1;31;0;4071280;4140480;
1;31;0;6071280;6140480;
1;19;0;140480;209680;
1;19;0;2140480;2209680;
1;19;0;4140480;4209680;
1;19;0;6140480;6209680;
1;28;0;209680;278880;
1;28;0;2209680;2278880;
1;28;0;4209680;4278880;
1;28;0;6209680;6278880;
2;31;1;2321120;2398560;
2;31;1;6321120;6398560;
2;19;1;2398560;2476000;
2;19;1;6398560;6476000;
2;28;1;2958800;3036240;
2;28;1;6958800;7036240;
3;31;1;1088640;1158240;
3;31;1;5088640;5158240;
3;21;1;1158240;1227840;
4;31;1;2520720;2617200;
4;31;1;7011680;7108160;
4;21;1;3108160;3204640;
5;31;0;2768800;2859040;
5;31;0;6768800;6859040;
5;19;0;2873760;2964000;
5;19;0;6873760;6964000;
5;26;0;2978720;3068960;
5;15;0;3083680;3173920;
6;31;1;696160;802080;
6;31;1;4696160;4802080;
6;19;1;815360;921280;
6;19;1;4815360;4921280;
6;26;1;934560;1040480;
6;15;1;1172960;1278880;
7;31;0;2859040;2964000;
7;31;0;6859040;6964000;
7;19;0;2964000;3068960;
7;19;0;6964000;7068960;
7;26;0;3068960;3173920;
7;15;0;3173920;3278880;
8;31;0;499200;561200;
8;31;0;4499200;4561200;
8;22;0;1026240;1088240;
9;31;0;561200;624320;
9;31;0;4561200;4624320;
9;22;0;1088240;1151360;
10;31;0;802080;921280;
10;31;0;4802080;4921280;
10;19;0;921280;1040480;
10;19;0;4921280;5040480;
10;26;0;1040480;1159680;
10;16;0;1159680;1278880;
11;31;0;2236320;2278160;
11;31;0;6236320;6278160;
11;19;0;2313760;2355600;
11;19;0;6313760;6355600;
11;26;0;2373280;2415120;
11;17;0;2643360;2685200;
12;31;0;2198960;2236320;
12;31;0;6198960;6236320;
12;19;0;2247200;2284560;
12;19;0;6247200;6284560;
12;26;0;2284560;2321920;
12;17;0;2606000;2643360;
13;31;0;624320;696160;
13;31;0;4624320;4696160;
13;18;0;926080;997920;
13;18;0;4926080;4997920;
13;4;0;1030160;1102000;
13;4;0;5030160;5102000;
14;31;0;974080;1075680;
14;31;0;4974080;5075680;
14;18;0;1075680;1177280;
14;18;0;5075680;5177280;
14;4;0;1177280;1278880;
14;4;0;5177280;5278880;
15;31;0;2278160;2321120;
15;31;0;6278160;6321120;
15;19;0;2355600;2398560;
15;19;0;6355600;6398560;
15;25;0;2668240;2711200;
15;10;0;2730400;2773360;
16;31;0;2617200;2690880;
16;31;0;6617200;6690880;
16;18;0;2690880;2764560;
16;18;0;6690880;6764560;
16;3;0;2764560;2838240;
16;25;0;2838240;2911920;
16;10;0;2911920;2985600;
17;32;1;2221040;2270560;
17;27;1;2523440;2572960;
17;20;1;2749280;2798800;
18;32;1;2546640;2636160;
18;32;1;6546640;6636160;
18;27;1;2636160;2725680;
18;27;1;6636160;6725680;
18;20;1;2948720;3038240;
18;20;1;6948720;7038240;
19;32;2;2641520;2719440;
19;32;2;6641520;6719440;
19;24;2;2744720;2822640;
19;2;2;2822640;2900560;
19;20;2;3114720;3192640;
19;20;2;7114720;7192640;
20;32;0;2719440;2834080;
20;32;0;6719440;6834080;
20;26;0;2854400;2969040;
20;15;0;2969040;3083680;
21;32;1;2834080;2945280;
21;32;1;6834080;6945280;
21;24;1;2945280;3056480;
21;2;1;3056480;3167680;
21;22;1;3167680;3278880;
22;32;0;1106720;1192800;
22;32;0;5106720;5192800;
22;29;0;1192800;1278880;
23;32;0;2270560;2321920;
23;32;0;6270560;6321920;
23;26;0;2321920;2373280;
23;16;0;2944960;2996320;
24;32;0;2327200;2389600;
24;32;0;6327200;6389600;
24;26;0;2415120;2477520;
24;16;0;2996320;3058720;
25;32;1;2389600;2477520;
25;32;1;6389600;6477520;
25;26;1;2477520;2565440;
25;17;1;2963600;3051520;
26;32;0;2484480;2546640;
26;32;0;6484480;6546640;
26;25;0;2711200;2773360;
26;10;0;2773360;2835520;
27;33;2;2153920;2240640;
27;33;2;6216960;6303680;
27;20;2;2798800;2885520;
27;20;2;6798800;6885520;
28;33;0;2549360;2603680;
28;33;0;6549360;6603680;
28;20;0;2658160;2712480;
28;20;0;6658160;6712480;
29;33;0;708320;761840;
29;33;0;4708320;4761840;
29;19;0;761840;815360;
29;19;0;4761840;4815360;
29;26;0;881040;934560;
29;15;0;1036640;1090160;
30;33;0;2603680;2687120;
30;33;0;6603680;6687120;
30;19;0;2687520;2770960;
30;19;0;6687520;6770960;
30;26;0;2770960;2854400;
30;15;0;2885600;2969040;
31;33;0;1076480;1151360;
31;33;0;5076480;5151360;
31;22;0;1151360;1226240;
32;33;1;870240;927680;
32;33;1;4870240;4927680;
