    149;1;4000000000;6375666043;
152;2;4000000000;3428304391;
    153;1;4000000000;4977576004;
    154;2;4000000000;7093846390;
159;3;8000000000;4789307267;
    161;1;4000000000;8283807124;
    162;2;4000000000;8588947302;
    164;2;4000000000;6187800431;
    165;1;4000000000;6373802256;
    166;1;4000000000;4448378446;
    167;1;4000000000;5060695343;
    168;1;4000000000;4464131421;
    171;2;4000000000;5589690752;
    172;1;4000000000;4893732136;
    174;2;4000000000;4818595750;
    176;1;4000000000;5528305791;
178;2;4000000000;3255293754;
179;1;4000000000;2948943929;
180;2;4000000000;3138241749;
    182;2;4000000000;4012443626;
    185;1;4000000000;4465760453;
    186;1;4000000000;4219735199;
    189;2;4000000000;5971823803;
    190;2;4000000000;5952846466;
    191;1;4000000000;4352122162;
    193;1;4000000000;4305708849;
    194;1;4000000000;4241257414;
    197;1;4000000000;6900273173;
201;1;4000000000;3182403949;
202;2;4000000000;3733708830;
205;3;8000000000;3679983485;
    208;1;4000000000;6185050543;
    209;2;4000000000;5624664154;
211;2;4000000000;3170929780;
    212;1;4000000000;7024663888;
    215;4;8000000000;8791459551;
    216;2;4000000000;8594857394;
    217;1;4000000000;5695073280;
    220;1;4000000000;5982280046;
221;3;8000000000;5123150499;
    222;2;4000000000;6348315989;
    223;2;4000000000;6396997349;
    226;2;4000000000;4118064615;
228;1;4000000000;3830169839;
231;1;4000000000;2456563654;
    233;2;4000000000;4899573508;
234;3;8000000000;5956844620;
235;4;8000000000;7709929448;
    236;1;2000000000;4771829440;
237;4;8000000000;4529972755;
238;3;8000000000;4136607162;
239;3;8000000000;4262078589;
240;5;8000000000;7543392271;
244;4;8000000000;2284906730;
    245;2;4000000000;5166655644;
247;3;8000000000;5301751013;
    249;1;2000000000;3703358920;
250;3;8000000000;6033779429;
253;2;4000000000;3518233172;
254;3;8000000000;4620473982;
255;5;8000000000;6337209135;
256;5;8000000000;3151126726;
    259;2;4000000000;4648691032;
260;5;8000000000;6542028694;
    261;1;4000000000;6115551283;
263;3;8000000000;6112479649;
    265;2;4000000000;5889941135;
266;3;8000000000;5260719540;
    269;1;4000000000;5055834699;
    270;2;4000000000;6250907928;
272;3;8000000000;6582600734;
    274;1;4000000000;7301588493;
    275;2;4000000000;7071557238;
278;3;8000000000;3604381927;
    280;2;4000000000;5528967822;
    281;1;4000000000;4646890508;
    282;2;4000000000;5018677984;
    284;1;4000000000;4195844058;
    286;2;4000000000;4435084018;
287;4;8000000000;2897745599;
289;5;8000000000;3924256795;
293;5;8000000000;2072250312;
294;5;8000000000;5593221965;
296;5;8000000000;6967670379;
297;5;8000000000;3424637033;
298;4;8000000000;5841512442;
300;5;8000000000;1374985322;
