0;31;1;2757200;2859040;
0;20;1;2862160;2964000;
0;28;1;3099600;3201440;
1;31;0;2080;71280;
1;31;0;2002080;2071280;
1;31;0;4002080;4071280;
1;31;0;6002080;6071280;
1;19;0;71280;140480;
1;19;0;2071280;2140480;
1;14;0;140480;209680;
1;14;0;2140480;2209680;
1;28;0;209680;278880;
1;28;0;2209680;2278880;
1;28;0;4209680;4278880;
1;28;0;6209680;6278880;
2;31;0;2969120;3046560;
2;31;0;6969120;7046560;
2;19;0;3046560;3124000;
2;14;0;3124000;3201440;
2;28;0;3201440;3278880;
2;28;0;7201440;7278880;
3;31;1;1088640;1158240;
3;31;1;5088640;5158240;
3;22;1;1158240;1227840;
4;31;0;2570480;2666960;
4;31;0;6672320;6768800;
4;22;0;3108160;3204640;
5;31;0;2666960;2757200;
5;31;0;6768800;6859040;
5;19;0;2878800;2969040;
5;15;0;2969040;3059280;
6;31;1;696160;802080;
6;31;1;4696160;4802080;
6;20;1;815360;921280;
6;20;1;4815360;4921280;
6;26;1;934560;1040480;
6;15;1;1172960;1278880;
7;31;0;2859040;2964000;
7;31;0;6859040;6964000;
7;20;0;2964000;3068960;
7;20;0;6964000;7068960;
7;26;0;3068960;3173920;
7;15;0;3173920;3278880;
8;31;0;499200;561200;
8;31;0;4499200;4561200;
8;23;0;807280;869280;
9;31;1;561200;624320;
9;31;1;4561200;4624320;
9;23;1;956800;1019920;
10;31;0;802080;921280;
10;31;0;4802080;4921280;
10;20;0;921280;1040480;
10;20;0;4921280;5040480;
10;26;0;1040480;1159680;
10;16;0;1159680;1278880;
11;31;0;2402720;2444560;
11;31;0;6445680;6487520;
11;20;0;2559680;2601520;
11;20;0;6559680;6601520;
11;26;0;2601520;2643360;
11;17;0;2643360;2685200;
12;31;0;2365360;2402720;
12;31;0;6408320;6445680;
12;20;0;2522320;2559680;
12;20;0;6522320;6559680;
12;26;0;2564160;2601520;
12;17;0;2606000;2643360;
13;31;0;624320;696160;
13;31;0;4624320;4696160;
13;18;0;933600;1005440;
13;18;0;4933600;5005440;
13;3;0;1030160;1102000;
13;3;0;5030160;5102000;
14;31;0;974080;1075680;
14;31;0;4974080;5075680;
14;18;0;1075680;1177280;
14;18;0;5075680;5177280;
14;3;0;1177280;1278880;
14;3;0;5177280;5278880;
15;31;0;2444560;2487520;
15;31;0;6582320;6625280;
15;20;0;2625280;2668240;
15;20;0;6625280;6668240;
