    149;1;4000000000;5413162280;
150;2;8000000000;5179523068;
151;1;32000000000;3490661632;
152;2;4000000000;3144892512;
    153;1;4000000000;4111151202;
    154;2;4000000000;7213235067;
155;3;32000000000;11985789668;
156;2;16000000000;4714422163;
157;2;32000000000;4638046534;
158;1;16000000000;4944220346;
159;3;8000000000;5985120332;
160;2;8000000000;6721116300;
    161;1;4000000000;7044065733;
    162;2;4000000000;8571799864;
163;2;8000000000;5862295516;
    164;2;4000000000;6038449333;
    165;1;4000000000;5455422018;
166;1;4000000000;3874564680;
    167;1;4000000000;4408480917;
168;1;4000000000;3417420040;
169;3;16000000000;7784407694;
170;1;16000000000;4667223521;
    171;2;4000000000;5612078264;
    172;1;4000000000;4366083133;
173;3;64000000000;8305506551;
    174;2;4000000000;4577513996;
175;2;32000000000;5603263329;
    176;1;4000000000;4721954871;
177;3;32000000000;6966560892;
178;2;4000000000;3161474823;
179;1;4000000000;2549153995;
180;2;4000000000;3119827559;
181;3;32000000000;7878821023;
    182;2;4000000000;4712219375;
184;1;8000000000;4120260747;
    185;1;4000000000;4231147674;
186;1;4000000000;3486873378;
187;2;8000000000;4728096381;
188;3;32000000000;11279917896;
    189;2;4000000000;5535650587;
    190;2;4000000000;5518556869;
191;1;4000000000;3482794278;
192;2;8000000000;4511809997;
193;1;4000000000;3750135581;
194;1;4000000000;3667625349;
195;2;16000000000;5931894443;
196;3;16000000000;10746725844;
    197;1;4000000000;6390856564;
198;3;16000000000;11924880146;
199;1;16000000000;3135449186;
201;1;4000000000;3200145497;
    202;2;4000000000;4131260041;
203;1;8000000000;3650633127;
205;3;8000000000;5112143386;
206;2;8000000000;3817885173;
207;3;16000000000;6798762205;
    208;1;4000000000;5215839459;
    209;2;4000000000;6033453062;
211;2;4000000000;3000844765;
    212;1;4000000000;5544303819;
213;2;32000000000;5300212695;
214;2;32000000000;7189451747;
    216;2;4000000000;8065046838;
    217;1;4000000000;5036939354;
    220;1;4000000000;4581744916;
    221;3;8000000000;8765597598;
    222;2;4000000000;7520049994;
    223;2;4000000000;6298480073;
225;2;8000000000;4303099822;
    226;2;4000000000;4364758091;
227;3;32000000000;6913066687;
228;1;4000000000;3093892160;
229;3;32000000000;11368008130;
230;2;16000000000;2926072894;
231;1;4000000000;1822426935;
232;3;16000000000;11429112231;
    233;2;4000000000;4907382337;
    234;3;8000000000;9497115761;
    236;1;2000000000;3795515861;
238;3;8000000000;4966837381;
239;3;8000000000;5217410189;
241;3;16000000000;7872049788;
243;3;16000000000;5771733286;
    245;2;4000000000;5287006985;
    247;3;8000000000;8181581073;
248;2;8000000000;5845770577;
    249;1;2000000000;2994225452;
    250;3;8000000000;8720106491;
251;2;32000000000;7699684432;
    253;2;4000000000;4073810299;
254;3;8000000000;5137787482;
    259;2;4000000000;4544136026;
    261;1;4000000000;5919641047;
    263;3;8000000000;10102322524;
264;1;8000000000;5961513861;
    265;2;4000000000;4843655475;
266;3;8000000000;6393611935;
267;1;8000000000;5074660685;
268;3;32000000000;12407066924;
    269;1;4000000000;5079969862;
    270;2;4000000000;5766427085;
271;1;16000000000;6491495225;
272;3;8000000000;7846180722;
    274;1;4000000000;7435813520;
    275;2;4000000000;6914107901;
277;2;16000000000;4557440431;
278;3;8000000000;6103212378;
    280;2;4000000000;5044455838;
    281;1;4000000000;4421532899;
    282;2;4000000000;5147375085;
283;3;16000000000;8222183960;
    284;1;4000000000;4320878534;
    286;2;4000000000;4518081192;
