149;1;4000000000;5633014803;
150;2;8000000000;5279834023;
151;1;32000000000;3490661632;
152;2;4000000000;3144892512;
153;1;4000000000;4331003725;
154;2;4000000000;7313546022;
156;2;16000000000;4714422163;
157;2;32000000000;4638046534;
158;1;16000000000;5164072869;
160;2;8000000000;6721116300;
161;1;4000000000;7044065733;
162;2;4000000000;8672110819;
163;2;8000000000;6004444738;
164;2;4000000000;6138760288;
165;1;4000000000;5548068927;
166;1;4000000000;3874564680;
167;1;4000000000;4408480917;
168;1;4000000000;3417420040;
170;1;16000000000;4667223521;
171;2;4000000000;5612078264;
172;1;4000000000;4366083133;
174;2;4000000000;4577513996;
175;2;32000000000;5603263329;
176;1;4000000000;4721954871;
178;2;4000000000;3161474823;
179;1;4000000000;2549153995;
180;2;4000000000;3119827559;
182;2;4000000000;4712219375;
184;1;8000000000;4340113270;
185;1;4000000000;4451000197;
186;1;4000000000;3486873378;
187;2;8000000000;4870245603;
189;2;4000000000;5677799809;
190;2;4000000000;5660706091;
191;1;4000000000;3482794278;
192;2;8000000000;4836154384;
193;1;4000000000;3750135581;
194;1;4000000000;3667625349;
195;2;16000000000;6256238830;
197;1;4000000000;6390856564;
199;1;16000000000;3135449186;
201;1;4000000000;3200145497;
202;2;4000000000;4131260041;
203;1;8000000000;3650633127;
206;2;8000000000;3817885173;
208;1;4000000000;5435691982;
209;2;4000000000;6175602284;
211;2;4000000000;3000844765;
212;1;4000000000;5544303819;
213;2;32000000000;5300212695;
214;2;32000000000;7189451747;
216;2;4000000000;8207196060;
217;1;4000000000;5256791877;
220;1;4000000000;4581744916;
222;2;4000000000;7520049994;
223;2;4000000000;6440629295;
225;2;8000000000;4627444209;
226;2;4000000000;4689102478;
228;1;4000000000;3093892160;
230;2;16000000000;2926072894;
231;1;4000000000;1822426935;
233;2;4000000000;5231726724;
236;1;2000000000;3795515861;
245;2;4000000000;5611351372;
248;2;8000000000;5845770577;
249;1;2000000000;2994225452;
251;2;32000000000;8024028819;
253;2;4000000000;4073810299;
259;2;4000000000;4544136026;
261;1;4000000000;5919641047;
264;1;8000000000;5961513861;
265;2;4000000000;4843655475;
267;1;8000000000;5074660685;
269;1;4000000000;5079969862;
270;2;4000000000;5766427085;
271;1;16000000000;6491495225;
274;1;4000000000;7435813520;
275;2;4000000000;6914107901;
277;2;16000000000;4557440431;
280;2;4000000000;5044455838;
281;1;4000000000;4421532899;
282;2;4000000000;5147375085;
284;1;4000000000;4320878534;
286;2;4000000000;4518081192;
