0;31;1;2599840;2701680;
0;19;1;2701680;2803520;
0;28;1;3099600;3201440;
1;31;0;2080;71280;
1;31;0;2002080;2071280;
1;31;0;4002080;4071280;
1;31;0;6002080;6071280;
1;18;0;71280;140480;
1;18;0;2071280;2140480;
1;14;0;140480;209680;
1;14;0;2140480;2209680;
1;28;0;209680;278880;
1;28;0;2209680;2278880;
1;28;0;4209680;4278880;
1;28;0;6209680;6278880;
2;31;0;2781600;2859040;
2;31;0;6781600;6859040;
2;18;0;2896640;2974080;
2;14;0;3124000;3201440;
2;28;0;3201440;3278880;
2;28;0;7201440;7278880;
3;31;0;1088640;1158240;
3;31;0;5088640;5158240;
3;21;0;1158240;1227840;
4;31;2;3011680;3108160;
4;31;2;7011680;7108160;
4;21;2;3108160;3204640;
5;31;2;2409200;2499440;
5;31;2;6409200;6499440;
5;18;2;2499440;2589680;
5;15;2;2969040;3059280;
6;31;0;696160;802080;
6;31;0;4696160;4802080;
6;19;0;815360;921280;
6;19;0;4815360;4921280;
6;26;0;934560;1040480;
6;15;0;1172960;1278880;
7;31;0;2859040;2964000;
7;31;0;6859040;6964000;
7;19;0;2964000;3068960;
7;19;0;6964000;7068960;
7;26;0;3068960;3173920;
7;15;0;3173920;3278880;
8;31;0;460720;522720;
8;31;0;4460720;4522720;
8;22;0;886480;948480;
9;31;0;946320;1009440;
9;31;0;4946320;5009440;
9;22;0;1009440;1072560;
10;31;0;802080;921280;
10;31;0;4802080;4921280;
10;19;0;921280;1040480;
10;19;0;4921280;5040480;
10;26;0;1040480;1159680;
10;16;0;1159680;1278880;
11;31;0;2324400;2366240;
11;31;0;6324400;6366240;
11;19;0;2431040;2472880;
11;19;0;6559680;6601520;
11;26;0;2601520;2643360;
11;17;0;2643360;2685200;
12;31;0;2287040;2324400;
12;31;0;6287040;6324400;
12;19;0;2393680;2431040;
12;19;0;6522320;6559680;
12;26;0;2564160;2601520;
12;17;0;2606000;2643360;
13;31;1;522720;594560;
13;31;1;4522720;4594560;
13;19;1;641920;713760;
13;19;1;4641920;4713760;
13;24;1;958320;1030160;
13;24;1;4958320;5030160;
13;3;1;1030160;1102000;
13;3;1;5030160;5102000;
14;31;0;594560;696160;
14;31;0;4594560;4696160;
14;19;0;713760;815360;
14;19;0;4713760;4815360;
14;24;0;1075680;1177280;
14;24;0;5075680;5177280;
14;3;0;1177280;1278880;
14;3;0;5177280;5278880;
15;31;0;2366240;2409200;
15;31;0;6366240;6409200;
15;19;0;2472880;2515840;
15;19;0;6625280;6668240;
15;25;0;2668240;2711200;
15;9;0;2730400;2773360;
16;31;1;2516000;2589680;
16;31;1;6516000;6589680;
16;18;1;2589680;2663360;
16;12;1;2686080;2759760;
16;9;1;2911920;2985600;
17;32;1;2233520;2283040;
17;27;1;2610160;2659680;
17;20;1;2749280;2798800;
18;32;1;2648080;2737600;
18;32;1;6648080;6737600;
18;27;1;2737600;2827120;
18;27;1;6737600;6827120;
18;20;1;3103120;3192640;
18;20;1;7103120;7192640;
19;32;1;2570160;2648080;
19;32;1;6570160;6648080;
19;27;1;2659680;2737600;
19;27;1;6659680;6737600;
19;20;1;3025200;3103120;
19;20;1;7025200;7103120;
20;32;0;2830000;2944640;
20;32;0;6830000;6944640;
20;26;0;2944640;3059280;
20;15;0;3059280;3173920;
21;32;1;2458960;2570160;
21;32;1;6458960;6570160;
21;29;1;3014240;3125440;
22;32;0;762400;848480;
22;32;0;4762400;4848480;
22;26;0;848480;934560;
22;13;0;1106720;1192800;
22;22;0;1192800;1278880;
23;32;2;2283040;2334400;
23;32;2;6283040;6334400;
23;26;2;2742960;2794320;
23;16;2;2944960;2996320;
24;32;2;2396560;2458960;
24;32;2;6396560;6458960;
24;26;2;2794320;2856720;
24;16;2;3050720;3113120;
25;32;1;2742080;2830000;
25;32;1;6742080;6830000;
25;26;1;2856720;2944640;
